Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87621,87621,67621,IR3 scenario 2028,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87622,87622,67622,IR3 scenario 2029,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87623,87623,67623,IR3 scenario 2030,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87624,87624,67624,IR3 scenario 2031,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87625,87625,67625,IR3 scenario 2032,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87626,87626,67626,IR3 scenario 2033,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87627,87627,67627,IR3 scenario 2034,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87628,87628,67628,IR3 scenario 2035,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87629,87629,67629,IR3 scenario 2036,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87630,87630,67630,IR3 scenario 2037,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87631,87631,67631,IR3 scenario 2038,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87632,87632,67632,IR3 scenario 2039,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87633,87633,67633,IR3 scenario 2040,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1050,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87634,87634,67634,IR3 scenario 2041,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87635,87635,67635,IR3 scenario 2042,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87636,87636,67636,IR3 scenario 2043,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87637,87637,67637,IR3 scenario 2044,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87638,87638,67638,IR3 scenario 2045,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87639,87639,67639,IR3 scenario 2046,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87640,87640,67640,IR3 scenario 2047,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87641,87641,67641,IR3 scenario 2048,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87642,87642,67642,IR3 scenario 2049,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87643,87643,67643,IR3 scenario 2050,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87644,87644,67644,IR3 scenario 2051,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87645,87645,67645,IR3 scenario 2052,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87646,87646,67646,IR3 scenario 2053,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87647,87647,67647,IR3 scenario 2054,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87648,87648,67648,IR3 scenario 2055,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87649,87649,67649,IR3 scenario 2056,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87650,87650,67650,IR3 scenario 2057,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87651,87651,67651,IR3 scenario 2058,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87652,87652,67652,IR3 scenario 2059,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87653,87653,67653,IR3 scenario 2060,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87654,87654,67654,IR3 scenario 2061,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87655,87655,67655,IR3 scenario 2062,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87656,87656,67656,IR3 scenario 2063,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87657,87657,67657,IR3 scenario 2064,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87658,87658,67658,IR3 scenario 2065,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87659,87659,67659,IR3 scenario 2066,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87660,87660,67660,IR3 scenario 2067,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87661,87661,67661,IR3 scenario 2068,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87662,87662,67662,IR3 scenario 2069,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87663,87663,67663,IR3 scenario 2070,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87664,87664,67664,IR3 scenario 2071,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87665,87665,67665,IR3 scenario 2072,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87666,87666,67666,IR3 scenario 2073,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87667,87667,67667,IR3 scenario 2074,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87668,87668,67668,IR3 scenario 2075,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87669,87669,67669,IR3 scenario 2076,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87670,87670,67670,IR3 scenario 2077,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87671,87671,67671,IR3 scenario 2078,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87672,87672,67672,IR3 scenario 2079,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87673,87673,67673,IR3 scenario 2080,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1051,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87674,87674,67674,IR3 scenario 2081,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87675,87675,67675,IR3 scenario 2082,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87676,87676,67676,IR3 scenario 2083,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87677,87677,67677,IR3 scenario 2084,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87678,87678,67678,IR3 scenario 2085,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87679,87679,67679,IR3 scenario 2086,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87680,87680,67680,IR3 scenario 2087,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87681,87681,67681,IR3 scenario 2088,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87682,87682,67682,IR3 scenario 2089,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87683,87683,67683,IR3 scenario 2090,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87684,87684,67684,IR3 scenario 2091,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87685,87685,67685,IR3 scenario 2092,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87686,87686,67686,IR3 scenario 2093,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87687,87687,67687,IR3 scenario 2094,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87688,87688,67688,IR3 scenario 2095,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87689,87689,67689,IR3 scenario 2096,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87690,87690,67690,IR3 scenario 2097,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87691,87691,67691,IR3 scenario 2098,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87692,87692,67692,IR3 scenario 2099,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87693,87693,67693,IR3 scenario 2100,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87694,87694,67694,IR3 scenario 2101,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87695,87695,67695,IR3 scenario 2102,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87696,87696,67696,IR3 scenario 2103,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87697,87697,67697,IR3 scenario 2104,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87698,87698,67698,IR3 scenario 2105,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87699,87699,67699,IR3 scenario 2106,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87700,87700,67700,IR3 scenario 2107,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87701,87701,67701,IR3 scenario 2108,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87702,87702,67702,IR3 scenario 2109,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87703,87703,67703,IR3 scenario 2110,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87704,87704,67704,IR3 scenario 2111,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87705,87705,67705,IR3 scenario 2112,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87706,87706,67706,IR3 scenario 2113,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87707,87707,67707,IR3 scenario 2114,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87708,87708,67708,IR3 scenario 2115,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87709,87709,67709,IR3 scenario 2116,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87710,87710,67710,IR3 scenario 2117,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87711,87711,67711,IR3 scenario 2118,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87712,87712,67712,IR3 scenario 2119,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87713,87713,67713,IR3 scenario 2120,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1052,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87714,87714,67714,IR3 scenario 2121,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87715,87715,67715,IR3 scenario 2122,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87716,87716,67716,IR3 scenario 2123,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87717,87717,67717,IR3 scenario 2124,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87718,87718,67718,IR3 scenario 2125,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87719,87719,67719,IR3 scenario 2126,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87720,87720,67720,IR3 scenario 2127,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87721,87721,67721,IR3 scenario 2128,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87722,87722,67722,IR3 scenario 2129,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87723,87723,67723,IR3 scenario 2130,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87724,87724,67724,IR3 scenario 2131,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87725,87725,67725,IR3 scenario 2132,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87726,87726,67726,IR3 scenario 2133,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87727,87727,67727,IR3 scenario 2134,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87728,87728,67728,IR3 scenario 2135,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87729,87729,67729,IR3 scenario 2136,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87730,87730,67730,IR3 scenario 2137,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87731,87731,67731,IR3 scenario 2138,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87732,87732,67732,IR3 scenario 2139,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87733,87733,67733,IR3 scenario 2140,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87734,87734,67734,IR3 scenario 2141,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87735,87735,67735,IR3 scenario 2142,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87736,87736,67736,IR3 scenario 2143,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87737,87737,67737,IR3 scenario 2144,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87738,87738,67738,IR3 scenario 2145,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87739,87739,67739,IR3 scenario 2146,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87740,87740,67740,IR3 scenario 2147,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87741,87741,67741,IR3 scenario 2148,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87742,87742,67742,IR3 scenario 2149,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87743,87743,67743,IR3 scenario 2150,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87744,87744,67744,IR3 scenario 2151,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87745,87745,67745,IR3 scenario 2152,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87746,87746,67746,IR3 scenario 2153,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87747,87747,67747,IR3 scenario 2154,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87748,87748,67748,IR3 scenario 2155,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87749,87749,67749,IR3 scenario 2156,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87750,87750,67750,IR3 scenario 2157,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87751,87751,67751,IR3 scenario 2158,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87752,87752,67752,IR3 scenario 2159,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87753,87753,67753,IR3 scenario 2160,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1053,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87754,87754,67754,IR3 scenario 2161,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87755,87755,67755,IR3 scenario 2162,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87756,87756,67756,IR3 scenario 2163,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87757,87757,67757,IR3 scenario 2164,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87758,87758,67758,IR3 scenario 2165,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87759,87759,67759,IR3 scenario 2166,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87760,87760,67760,IR3 scenario 2167,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87761,87761,67761,IR3 scenario 2168,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87762,87762,67762,IR3 scenario 2169,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87763,87763,67763,IR3 scenario 2170,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87764,87764,67764,IR3 scenario 2171,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87765,87765,67765,IR3 scenario 2172,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87766,87766,67766,IR3 scenario 2173,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87767,87767,67767,IR3 scenario 2174,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87768,87768,67768,IR3 scenario 2175,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87769,87769,67769,IR3 scenario 2176,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87770,87770,67770,IR3 scenario 2177,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87771,87771,67771,IR3 scenario 2178,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87772,87772,67772,IR3 scenario 2179,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87773,87773,67773,IR3 scenario 2180,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87774,87774,67774,IR3 scenario 2181,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1054,Requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-87775,87775,67775,IR3 scenario 2182,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1054,Requirement,
