Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68418,68418,41418,Accounts Payable – Finance scenario 02,Unexecuted,,,SAP FI,Accounts Payable,REQ-1265,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68419,68419,41419,Accounts Payable – Finance scenario 03,Unexecuted,,,SAP FI,Accounts Payable,REQ-1265,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68420,68420,41420,Asset Accounting – Finance scenario 04,Unexecuted,,,SAP FI,Asset Accounting,REQ-1265,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68421,68421,41421,Asset Accounting – Finance scenario 05,Unexecuted,,,SAP FI,Asset Accounting,REQ-1265,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68422,68422,41422,General Ledger – Finance scenario 06,Unexecuted,,,SAP FI,General Ledger,REQ-1265,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68423,68423,41423,General Ledger – Finance scenario 07,Unexecuted,,,SAP FI,General Ledger,REQ-1265,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68424,68424,41424,Accounts Payable – Finance scenario 08,Unexecuted,,,SAP FI,Accounts Payable,REQ-1266,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68425,68425,41425,General Ledger – Finance scenario 09,Unexecuted,,,SAP FI,General Ledger,REQ-1266,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68426,68426,41426,Asset Accounting – Finance scenario 10,Unexecuted,,,SAP FI,Asset Accounting,REQ-1266,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68427,68427,41427,General Ledger – Finance scenario 11,Unexecuted,,,SAP FI,General Ledger,REQ-1266,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68428,68428,41428,Asset Accounting – Finance scenario 12,Unexecuted,,,SAP FI,Asset Accounting,REQ-1266,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68429,68429,41429,Asset Accounting – Finance scenario 13,Unexecuted,,,SAP FI,Asset Accounting,REQ-1266,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68430,68430,41430,Accounts Payable – Finance scenario 14,Unexecuted,,,SAP FI,Accounts Payable,REQ-1266,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68431,68431,41431,General Ledger – Finance scenario 15,Unexecuted,,,SAP FI,General Ledger,REQ-1267,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68432,68432,41432,Accounts Payable – Finance scenario 16,Unexecuted,,,SAP FI,Accounts Payable,REQ-1267,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68433,68433,41433,Asset Accounting – Finance scenario 17,Unexecuted,,,SAP FI,Asset Accounting,REQ-1267,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68434,68434,41434,Asset Accounting – Finance scenario 18,Unexecuted,,,SAP FI,Asset Accounting,REQ-1267,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68435,68435,41435,Asset Accounting – Finance scenario 19,Unexecuted,,,SAP FI,Asset Accounting,REQ-1267,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68436,68436,41436,General Ledger – Finance scenario 20,Unexecuted,,,SAP FI,General Ledger,REQ-1267,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68437,68437,41437,Asset Accounting – Finance scenario 21,Unexecuted,,,SAP FI,Asset Accounting,REQ-1267,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68438,68438,41438,Asset Accounting – Finance scenario 22,Unexecuted,,,SAP FI,Asset Accounting,REQ-1268,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68439,68439,41439,General Ledger – Finance scenario 23,Unexecuted,,,SAP FI,General Ledger,REQ-1268,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68440,68440,41440,Accounts Payable – Finance scenario 24,Unexecuted,,,SAP FI,Accounts Payable,REQ-1268,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68441,68441,41441,General Ledger – Finance scenario 25,Unexecuted,,,SAP FI,General Ledger,REQ-1268,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68442,68442,41442,General Ledger – Finance scenario 26,Unexecuted,,,SAP FI,General Ledger,REQ-1268,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68443,68443,41443,Accounts Payable – Finance scenario 27,Unexecuted,,,SAP FI,Accounts Payable,REQ-1268,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68444,68444,41444,Asset Accounting – Finance scenario 28,Unexecuted,,,SAP FI,Asset Accounting,REQ-1268,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68445,68445,41445,General Ledger – Finance scenario 29,Unexecuted,,,SAP FI,General Ledger,REQ-1269,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68446,68446,41446,Asset Accounting – Finance scenario 30,Unexecuted,,,SAP FI,Asset Accounting,REQ-1269,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68447,68447,41447,Accounts Payable – Finance scenario 31,Unexecuted,,,SAP FI,Accounts Payable,REQ-1269,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68448,68448,41448,General Ledger – Finance scenario 32,Unexecuted,,,SAP FI,General Ledger,REQ-1269,General Ledger requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68449,68449,41449,Accounts Payable – Finance scenario 33,Unexecuted,,,SAP FI,Accounts Payable,REQ-1269,Accounts Payable requirement,
GC SAP Upgrade / IR3 / Finance / Team Finance,TR-68450,68450,41450,Asset Accounting – Finance scenario 34,Unexecuted,,,SAP FI,Asset Accounting,REQ-1269,Asset Accounting requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68451,68451,41451,Goods Receipt – Logistics scenario 01,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1270,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68452,68452,41452,Inventory – Logistics scenario 02,Unexecuted,,,SAP EWM,Inventory,REQ-1270,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68453,68453,41453,Goods Receipt – Logistics scenario 03,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1270,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68454,68454,41454,Goods Issue – Logistics scenario 04,Unexecuted,,,SAP EWM,Goods Issue,REQ-1270,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68455,68455,41455,Goods Issue – Logistics scenario 05,Unexecuted,,,SAP EWM,Goods Issue,REQ-1270,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68456,68456,41456,Goods Receipt – Logistics scenario 06,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1270,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68457,68457,41457,Inventory – Logistics scenario 07,Unexecuted,,,SAP EWM,Inventory,REQ-1270,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68458,68458,41458,Inventory – Logistics scenario 08,Unexecuted,,,SAP EWM,Inventory,REQ-1271,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68459,68459,41459,Goods Issue – Logistics scenario 09,Unexecuted,,,SAP EWM,Goods Issue,REQ-1271,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68460,68460,41460,Inventory – Logistics scenario 10,Unexecuted,,,SAP EWM,Inventory,REQ-1271,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68461,68461,41461,Inventory – Logistics scenario 11,Unexecuted,,,SAP EWM,Inventory,REQ-1271,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68462,68462,41462,Goods Receipt – Logistics scenario 12,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1271,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68463,68463,41463,Goods Issue – Logistics scenario 13,Unexecuted,,,SAP EWM,Goods Issue,REQ-1271,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68464,68464,41464,Inventory – Logistics scenario 14,Unexecuted,,,SAP EWM,Inventory,REQ-1271,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68465,68465,41465,Goods Receipt – Logistics scenario 15,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1272,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68466,68466,41466,Goods Receipt – Logistics scenario 16,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1272,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68467,68467,41467,Goods Receipt – Logistics scenario 17,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1272,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68468,68468,41468,Inventory – Logistics scenario 18,Unexecuted,,,SAP EWM,Inventory,REQ-1272,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68469,68469,41469,Inventory – Logistics scenario 19,Unexecuted,,,SAP EWM,Inventory,REQ-1272,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68470,68470,41470,Goods Receipt – Logistics scenario 20,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1272,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68471,68471,41471,Inventory – Logistics scenario 21,Unexecuted,,,SAP EWM,Inventory,REQ-1272,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68472,68472,41472,Goods Receipt – Logistics scenario 22,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1273,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68473,68473,41473,Goods Receipt – Logistics scenario 23,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1273,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68474,68474,41474,Inventory – Logistics scenario 24,Unexecuted,,,SAP EWM,Inventory,REQ-1273,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68475,68475,41475,Goods Issue – Logistics scenario 25,Unexecuted,,,SAP EWM,Goods Issue,REQ-1273,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68476,68476,41476,Goods Issue – Logistics scenario 26,Unexecuted,,,SAP EWM,Goods Issue,REQ-1273,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68477,68477,41477,Goods Receipt – Logistics scenario 27,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1273,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68478,68478,41478,Goods Receipt – Logistics scenario 28,Unexecuted,,,SAP EWM,Goods Receipt,REQ-1273,Goods Receipt requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68479,68479,41479,Inventory – Logistics scenario 29,Unexecuted,,,SAP EWM,Inventory,REQ-1274,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68480,68480,41480,Inventory – Logistics scenario 30,Unexecuted,,,SAP EWM,Inventory,REQ-1274,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68481,68481,41481,Goods Issue – Logistics scenario 31,Unexecuted,,,SAP EWM,Goods Issue,REQ-1274,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68482,68482,41482,Inventory – Logistics scenario 32,Unexecuted,,,SAP EWM,Inventory,REQ-1274,Inventory requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68483,68483,41483,Goods Issue – Logistics scenario 33,Unexecuted,,,SAP EWM,Goods Issue,REQ-1274,Goods Issue requirement,
GC SAP Upgrade / IR3 / Logistics / Team Logistics,TR-68484,68484,41484,Goods Issue – Logistics scenario 34,Unexecuted,,,SAP EWM,Goods Issue,REQ-1274,Goods Issue requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68485,68485,41485,Billing – Sales scenario 01,Unexecuted,,,SAP SD,Billing,REQ-1275,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68486,68486,41486,Pricing – Sales scenario 02,Unexecuted,,,SAP SD,Pricing,REQ-1275,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68487,68487,41487,Order Entry – Sales scenario 03,Unexecuted,,,SAP SD,Order Entry,REQ-1275,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68488,68488,41488,Order Entry – Sales scenario 04,Unexecuted,,,SAP SD,Order Entry,REQ-1275,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68489,68489,41489,Billing – Sales scenario 05,Unexecuted,,,SAP SD,Billing,REQ-1275,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68490,68490,41490,Pricing – Sales scenario 06,Unexecuted,,,SAP SD,Pricing,REQ-1275,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68491,68491,41491,Pricing – Sales scenario 07,Unexecuted,,,SAP SD,Pricing,REQ-1275,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68492,68492,41492,Billing – Sales scenario 08,Unexecuted,,,SAP SD,Billing,REQ-1276,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68493,68493,41493,Pricing – Sales scenario 09,Unexecuted,,,SAP SD,Pricing,REQ-1276,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68494,68494,41494,Billing – Sales scenario 10,Unexecuted,,,SAP SD,Billing,REQ-1276,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68495,68495,41495,Billing – Sales scenario 11,Unexecuted,,,SAP SD,Billing,REQ-1276,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68496,68496,41496,Billing – Sales scenario 12,Unexecuted,,,SAP SD,Billing,REQ-1276,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68497,68497,41497,Order Entry – Sales scenario 13,Unexecuted,,,SAP SD,Order Entry,REQ-1276,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68498,68498,41498,Billing – Sales scenario 14,Unexecuted,,,SAP SD,Billing,REQ-1276,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68499,68499,41499,Billing – Sales scenario 15,Unexecuted,,,SAP SD,Billing,REQ-1277,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68500,68500,41500,Order Entry – Sales scenario 16,Unexecuted,,,SAP SD,Order Entry,REQ-1277,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68501,68501,41501,Billing – Sales scenario 17,Unexecuted,,,SAP SD,Billing,REQ-1277,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68502,68502,41502,Order Entry – Sales scenario 18,Unexecuted,,,SAP SD,Order Entry,REQ-1277,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68503,68503,41503,Pricing – Sales scenario 19,Unexecuted,,,SAP SD,Pricing,REQ-1277,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68504,68504,41504,Pricing – Sales scenario 20,Unexecuted,,,SAP SD,Pricing,REQ-1277,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68505,68505,41505,Pricing – Sales scenario 21,Unexecuted,,,SAP SD,Pricing,REQ-1277,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68506,68506,41506,Order Entry – Sales scenario 22,Unexecuted,,,SAP SD,Order Entry,REQ-1278,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68507,68507,41507,Order Entry – Sales scenario 23,Unexecuted,,,SAP SD,Order Entry,REQ-1278,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68508,68508,41508,Billing – Sales scenario 24,Unexecuted,,,SAP SD,Billing,REQ-1278,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68509,68509,41509,Billing – Sales scenario 25,Unexecuted,,,SAP SD,Billing,REQ-1278,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68510,68510,41510,Pricing – Sales scenario 26,Unexecuted,,,SAP SD,Pricing,REQ-1278,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68511,68511,41511,Order Entry – Sales scenario 27,Unexecuted,,,SAP SD,Order Entry,REQ-1278,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68512,68512,41512,Pricing – Sales scenario 28,Unexecuted,,,SAP SD,Pricing,REQ-1278,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68513,68513,41513,Order Entry – Sales scenario 29,Unexecuted,,,SAP SD,Order Entry,REQ-1279,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68514,68514,41514,Billing – Sales scenario 30,Unexecuted,,,SAP SD,Billing,REQ-1279,Billing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68515,68515,41515,Order Entry – Sales scenario 31,Unexecuted,,,SAP SD,Order Entry,REQ-1279,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68516,68516,41516,Order Entry – Sales scenario 32,Unexecuted,,,SAP SD,Order Entry,REQ-1279,Order Entry requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68517,68517,41517,Pricing – Sales scenario 33,Unexecuted,,,SAP SD,Pricing,REQ-1279,Pricing requirement,
GC SAP Upgrade / IR3 / Sales / Team Sales,TR-68518,68518,41518,Pricing – Sales scenario 34,Unexecuted,,,SAP SD,Pricing,REQ-1279,Pricing requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68519,68519,41519,Customer – Master Data scenario 01,Unexecuted,,,SAP MM,Customer,REQ-1280,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68520,68520,41520,Material – Master Data scenario 02,Unexecuted,,,SAP MM,Material,REQ-1280,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68521,68521,41521,Vendor – Master Data scenario 03,Unexecuted,,,SAP MM,Vendor,REQ-1280,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68522,68522,41522,Customer – Master Data scenario 04,Unexecuted,,,SAP MM,Customer,REQ-1280,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68523,68523,41523,Vendor – Master Data scenario 05,Unexecuted,,,SAP MM,Vendor,REQ-1280,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68524,68524,41524,Material – Master Data scenario 06,Unexecuted,,,SAP MM,Material,REQ-1280,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68525,68525,41525,Vendor – Master Data scenario 07,Unexecuted,,,SAP MM,Vendor,REQ-1280,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68526,68526,41526,Vendor – Master Data scenario 08,Unexecuted,,,SAP MM,Vendor,REQ-1281,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68527,68527,41527,Customer – Master Data scenario 09,Unexecuted,,,SAP MM,Customer,REQ-1281,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68528,68528,41528,Customer – Master Data scenario 10,Unexecuted,,,SAP MM,Customer,REQ-1281,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68529,68529,41529,Vendor – Master Data scenario 11,Unexecuted,,,SAP MM,Vendor,REQ-1281,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68530,68530,41530,Vendor – Master Data scenario 12,Unexecuted,,,SAP MM,Vendor,REQ-1281,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68531,68531,41531,Material – Master Data scenario 13,Unexecuted,,,SAP MM,Material,REQ-1281,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68532,68532,41532,Customer – Master Data scenario 14,Unexecuted,,,SAP MM,Customer,REQ-1281,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68533,68533,41533,Material – Master Data scenario 15,Unexecuted,,,SAP MM,Material,REQ-1282,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68534,68534,41534,Customer – Master Data scenario 16,Unexecuted,,,SAP MM,Customer,REQ-1282,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68535,68535,41535,Material – Master Data scenario 17,Unexecuted,,,SAP MM,Material,REQ-1282,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68536,68536,41536,Customer – Master Data scenario 18,Unexecuted,,,SAP MM,Customer,REQ-1282,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68537,68537,41537,Customer – Master Data scenario 19,Unexecuted,,,SAP MM,Customer,REQ-1282,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68538,68538,41538,Vendor – Master Data scenario 20,Unexecuted,,,SAP MM,Vendor,REQ-1282,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68539,68539,41539,Customer – Master Data scenario 21,Unexecuted,,,SAP MM,Customer,REQ-1282,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68540,68540,41540,Vendor – Master Data scenario 22,Unexecuted,,,SAP MM,Vendor,REQ-1283,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68541,68541,41541,Vendor – Master Data scenario 23,Unexecuted,,,SAP MM,Vendor,REQ-1283,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68542,68542,41542,Material – Master Data scenario 24,Unexecuted,,,SAP MM,Material,REQ-1283,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68543,68543,41543,Material – Master Data scenario 25,Unexecuted,,,SAP MM,Material,REQ-1283,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68544,68544,41544,Vendor – Master Data scenario 26,Unexecuted,,,SAP MM,Vendor,REQ-1283,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68545,68545,41545,Material – Master Data scenario 27,Unexecuted,,,SAP MM,Material,REQ-1283,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68546,68546,41546,Material – Master Data scenario 28,Unexecuted,,,SAP MM,Material,REQ-1283,Material requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68547,68547,41547,Customer – Master Data scenario 29,Unexecuted,,,SAP MM,Customer,REQ-1284,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68548,68548,41548,Customer – Master Data scenario 30,Unexecuted,,,SAP MM,Customer,REQ-1284,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68549,68549,41549,Vendor – Master Data scenario 31,Unexecuted,,,SAP MM,Vendor,REQ-1284,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68550,68550,41550,Vendor – Master Data scenario 32,Unexecuted,,,SAP MM,Vendor,REQ-1284,Vendor requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68551,68551,41551,Customer – Master Data scenario 33,Unexecuted,,,SAP MM,Customer,REQ-1284,Customer requirement,
GC SAP Upgrade / IR3 / Master Data / Team Basis,TR-68552,68552,41552,Vendor – Master Data scenario 34,Unexecuted,,,SAP MM,Vendor,REQ-1284,Vendor requirement,
